Text	Coref	Values
Huấn gọi Thắng. Anh ấy muốn hỏi anh ta để mượn xe.	(('Anh ấy', 16, 21), ('xe', 47, 48))	False
Huấn gọi Thắng. Anh ấy muốn hỏi anh ta để mượn xe.	(('anh ta', 32, 37), ('xe', 47, 48))	False
Nam cầm chiếc bánh trên bàn. Anh ấy ăn nó.	(('Nam', 0, 2), ('chiếc bánh', 8, 17))	False
Nam cầm chiếc bánh trên bàn. Anh ấy ăn nó.	(('Nam', 0, 2), ('Anh ấy', 29, 34))	True
Nam cầm chiếc bánh trên bàn. Anh ấy ăn nó.	(('Nam', 0, 2), ('nó', 39, 40))	False
Nam cầm chiếc bánh trên bàn. Anh ấy ăn nó.	(('chiếc bánh', 8, 17), ('Anh ấy', 29, 34))	False
Nam cầm chiếc bánh trên bàn. Anh ấy ăn nó.	(('chiếc bánh', 8, 17), ('nó', 39, 40))	False
Nam cầm chiếc bánh trên bàn. Anh ấy ăn nó.	(('Anh ấy', 29, 34), ('nó', 39, 40))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('Thùy', 0, 3), ('ngôi nhà nhỏ', 12, 23))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('Thùy', 0, 3), ('Cô ấy', 26, 30))	True
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('Thùy', 0, 3), ('nó', 36, 37))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('Thùy', 0, 3), ('năm', 51, 53))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('ngôi nhà nhỏ', 12, 23), ('Cô ấy', 26, 30))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('ngôi nhà nhỏ', 12, 23), ('nó', 36, 37))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('ngôi nhà nhỏ', 12, 23), ('năm', 51, 53))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('Cô ấy', 26, 30), ('nó', 36, 37))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('Cô ấy', 26, 30), ('năm', 51, 53))	False
Thùy có một ngôi nhà nhỏ. Cô ấy xây nó đã được hai năm rồi.	(('nó', 36, 37), ('năm', 51, 53))	False
Con khỉ ăn trộm một quả chuối và đã ăn nó.	(('Con khỉ', 0, 6), ('quả chuối', 20, 28))	False
Con khỉ ăn trộm một quả chuối và đã ăn nó.	(('Con khỉ', 0, 6), ('nó', 39, 40))	False
Con khỉ ăn trộm một quả chuối và đã ăn nó.	(('quả chuối', 20, 28), ('nó', 39, 40))	True
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('Tôi và Hương', 0, 11), ('bạn', 20, 22))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('Tôi và Hương', 0, 11), ('Tôi', 30, 32))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('Tôi và Hương', 0, 11), ('cô ấy', 38, 42))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('Tôi và Hương', 0, 11), ('tôi', 58, 60))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('bạn', 20, 22), ('Tôi', 30, 32))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('bạn', 20, 22), ('cô ấy', 38, 42))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('bạn', 20, 22), ('tôi', 58, 60))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('Tôi', 30, 32), ('cô ấy', 38, 42))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('Tôi', 30, 32), ('tôi', 58, 60))	False
Tôi và Hương là đôi bạn thân. Tôi nhờ cô ấy chép bài giúp tôi.	(('cô ấy', 38, 42), ('tôi', 58, 60))	False
Lan là một giáo viên. Mẹ của cô ấy cũng là một giáo viên.	(('Lan', 0, 2), ('giáo viên', 11, 19))	False
Lan là một giáo viên. Mẹ của cô ấy cũng là một giáo viên.	(('Lan', 0, 2), ('Mẹ của cô ấy', 22, 33))	False
Lan là một giáo viên. Mẹ của cô ấy cũng là một giáo viên.	(('Lan', 0, 2), ('giáo viên', 47, 55))	False
Lan là một giáo viên. Mẹ của cô ấy cũng là một giáo viên.	(('giáo viên', 11, 19), ('Mẹ của cô ấy', 22, 33))	False
Lan là một giáo viên. Mẹ của cô ấy cũng là một giáo viên.	(('giáo viên', 11, 19), ('giáo viên', 47, 55))	False
Lan là một giáo viên. Mẹ của cô ấy cũng là một giáo viên.	(('Mẹ của cô ấy', 22, 33), ('giáo viên', 47, 55))	False
Tôi và Huyền là bạn thân. Chúng tôi luôn giúp đỡ nhau trong học tập.	(('Tôi và Huyền', 0, 11), ('bạn', 16, 18))	False
Tôi và Huyền là bạn thân. Chúng tôi luôn giúp đỡ nhau trong học tập.	(('Tôi và Huyền', 0, 11), ('Chúng tôi', 26, 34))	True
Tôi và Huyền là bạn thân. Chúng tôi luôn giúp đỡ nhau trong học tập.	(('Tôi và Huyền', 0, 11), ('nhau', 49, 52))	False
Tôi và Huyền là bạn thân. Chúng tôi luôn giúp đỡ nhau trong học tập.	(('bạn', 16, 18), ('Chúng tôi', 26, 34))	False
Tôi và Huyền là bạn thân. Chúng tôi luôn giúp đỡ nhau trong học tập.	(('bạn', 16, 18), ('nhau', 49, 52))	False
Tôi và Huyền là bạn thân. Chúng tôi luôn giúp đỡ nhau trong học tập.	(('Chúng tôi', 26, 34), ('nhau', 49, 52))	False
Hoa lấy bát trên giàn và rửa nó.	(('Hoa', 0, 2), ('bát trên giàn', 8, 20))	False
Hoa lấy bát trên giàn và rửa nó.	(('Hoa', 0, 2), ('nó', 29, 30))	False
Hoa lấy bát trên giàn và rửa nó.	(('bát trên giàn', 8, 20), ('nó', 29, 30))	True
Bố tôi là cựu chiến binh. Ông ấy đã từng làm việc trong quân đội.	(('Bố tôi', 0, 5), ('cựu chiến binh', 10, 23))	False
Bố tôi là cựu chiến binh. Ông ấy đã từng làm việc trong quân đội.	(('Bố tôi', 0, 5), ('Ông ấy', 26, 31))	True
Bố tôi là cựu chiến binh. Ông ấy đã từng làm việc trong quân đội.	(('Bố tôi', 0, 5), ('quân đội', 56, 63))	False
Bố tôi là cựu chiến binh. Ông ấy đã từng làm việc trong quân đội.	(('cựu chiến binh', 10, 23), ('Ông ấy', 26, 31))	False
Bố tôi là cựu chiến binh. Ông ấy đã từng làm việc trong quân đội.	(('cựu chiến binh', 10, 23), ('quân đội', 56, 63))	False
Bố tôi là cựu chiến binh. Ông ấy đã từng làm việc trong quân đội.	(('Ông ấy', 26, 31), ('quân đội', 56, 63))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Hòa', 0, 2), ('Minh', 5, 8))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Hòa', 0, 2), ('môn toán', 22, 29))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Hòa', 0, 2), ('Họ', 32, 33))	True
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Hòa', 0, 2), ('bạn', 42, 44))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Minh', 5, 8), ('môn toán', 22, 29))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Minh', 5, 8), ('Họ', 32, 33))	True
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Minh', 5, 8), ('bạn', 42, 44))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('môn toán', 22, 29), ('Họ', 32, 33))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('môn toán', 22, 29), ('bạn', 42, 44))	False
Hòa, Minh học rất tốt môn toán. Họ là đôi bạn cùng tiến.	(('Họ', 32, 33), ('bạn', 42, 44))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Hằng', 0, 3), ('chiếc váy', 15, 23))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Hằng', 0, 3), ('cửa hàng', 39, 46))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Hằng', 0, 3), ('Cô ấy', 49, 53))	True
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Hằng', 0, 3), ('nó', 59, 60))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Hằng', 0, 3), ('Lan', 66, 68))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Hằng', 0, 3), ('Cô ấy', 71, 75))	True
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Hằng', 0, 3), ('nó', 84, 85))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('chiếc váy', 15, 23), ('cửa hàng', 39, 46))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('chiếc váy', 15, 23), ('Cô ấy', 49, 53))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('chiếc váy', 15, 23), ('nó', 59, 60))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('chiếc váy', 15, 23), ('Lan', 66, 68))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('chiếc váy', 15, 23), ('Cô ấy', 71, 75))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('chiếc váy', 15, 23), ('nó', 84, 85))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('cửa hàng', 39, 46), ('Cô ấy', 49, 53))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('cửa hàng', 39, 46), ('nó', 59, 60))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('cửa hàng', 39, 46), ('Lan', 66, 68))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('cửa hàng', 39, 46), ('Cô ấy', 71, 75))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('cửa hàng', 39, 46), ('nó', 84, 85))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Cô ấy', 49, 53), ('nó', 59, 60))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Cô ấy', 49, 53), ('Lan', 66, 68))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Cô ấy', 49, 53), ('Cô ấy', 71, 75))	True
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Cô ấy', 49, 53), ('nó', 84, 85))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('nó', 59, 60), ('Lan', 66, 68))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('nó', 59, 60), ('Cô ấy', 71, 75))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('nó', 59, 60), ('nó', 84, 85))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Lan', 66, 68), ('Cô ấy', 71, 75))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Lan', 66, 68), ('nó', 84, 85))	False
Hằng nhìn thấy chiếc váy rất đẹp trong cửa hàng. Cô ấy chỉ nó cho Lan. Cô ấy đã mua nó.	(('Cô ấy', 71, 75), ('nó', 84, 85))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('Lê Công Vinh', 0, 11), ('tiền đạo', 16, 23))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('Lê Công Vinh', 0, 11), ('đội tuyển bóng đá Việt Nam', 43, 68))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('Lê Công Vinh', 0, 11), ('Anh', 71, 73))	True
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('Lê Công Vinh', 0, 11), ('câu lạc bộ T', 98, 109))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('Lê Công Vinh', 0, 11), ('T Hà Nội', 111, 118))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('tiền đạo', 16, 23), ('đội tuyển bóng đá Việt Nam', 43, 68))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('tiền đạo', 16, 23), ('Anh', 71, 73))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('tiền đạo', 16, 23), ('câu lạc bộ T', 98, 109))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('tiền đạo', 16, 23), ('T Hà Nội', 111, 118))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('đội tuyển bóng đá Việt Nam', 43, 68), ('Anh', 71, 73))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('đội tuyển bóng đá Việt Nam', 43, 68), ('câu lạc bộ T', 98, 109))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('đội tuyển bóng đá Việt Nam', 43, 68), ('T Hà Nội', 111, 118))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('Anh', 71, 73), ('câu lạc bộ T', 98, 109))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('Anh', 71, 73), ('T Hà Nội', 111, 118))	False
Lê Công Vinh là tiền đạo xuất sắc nhất của đội tuyển bóng đá Việt Nam. Anh hiện đang đầu quân cho câu lạc bộ T&T Hà Nội.	(('câu lạc bộ T', 98, 109), ('T Hà Nội', 111, 118))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('Lan và Nam', 0, 9), ('vợ chồng', 14, 21))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('Lan và Nam', 0, 9), ('Họ', 24, 25))	True
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('Lan và Nam', 0, 9), ('bạn', 38, 40))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('Lan và Nam', 0, 9), ('nhau từ đại học', 50, 64))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('vợ chồng', 14, 21), ('Họ', 24, 25))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('vợ chồng', 14, 21), ('bạn', 38, 40))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('vợ chồng', 14, 21), ('nhau từ đại học', 50, 64))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('Họ', 24, 25), ('bạn', 38, 40))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('Họ', 24, 25), ('nhau từ đại học', 50, 64))	False
Lan và Nam là vợ chồng. Họ đã từng là bạn học của nhau từ đại học.	(('bạn', 38, 40), ('nhau từ đại học', 50, 64))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('Chú Thắng', 0, 8), ('người lái xe tải', 13, 28))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('Chú Thắng', 0, 8), ('Ông', 31, 33))	True
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('Chú Thắng', 0, 8), ('hàng hóa', 39, 46))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('Chú Thắng', 0, 8), ('nơi', 53, 55))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('người lái xe tải', 13, 28), ('Ông', 31, 33))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('người lái xe tải', 13, 28), ('hàng hóa', 39, 46))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('người lái xe tải', 13, 28), ('nơi', 53, 55))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('Ông', 31, 33), ('hàng hóa', 39, 46))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('Ông', 31, 33), ('nơi', 53, 55))	False
Chú Thắng là người lái xe tải. Ông chở hàng hóa khắp nơi.	(('hàng hóa', 39, 46), ('nơi', 53, 55))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('Cô Nga', 0, 5), ('tiệm vàng', 18, 26))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('Cô Nga', 0, 5), ('Cô', 29, 30))	True
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('Cô Nga', 0, 5), ('khách hàng', 37, 46))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('Cô Nga', 0, 5), ('trang sức', 53, 61))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('tiệm vàng', 18, 26), ('Cô', 29, 30))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('tiệm vàng', 18, 26), ('khách hàng', 37, 46))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('tiệm vàng', 18, 26), ('trang sức', 53, 61))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('Cô', 29, 30), ('khách hàng', 37, 46))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('Cô', 29, 30), ('trang sức', 53, 61))	False
Cô Nga làm việc ở tiệm vàng. Cô giúp khách hàng chọn trang sức.	(('khách hàng', 37, 46), ('trang sức', 53, 61))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('Anh Dũng', 0, 7), ('cửa hàng điện máy', 20, 36))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('Anh Dũng', 0, 7), ('Anh', 39, 41))	True
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('Anh Dũng', 0, 7), ('khách hàng về', 54, 66))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('Anh Dũng', 0, 7), ('sản phẩm điện tử', 72, 87))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('cửa hàng điện máy', 20, 36), ('Anh', 39, 41))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('cửa hàng điện máy', 20, 36), ('khách hàng về', 54, 66))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('cửa hàng điện máy', 20, 36), ('sản phẩm điện tử', 72, 87))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('Anh', 39, 41), ('khách hàng về', 54, 66))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('Anh', 39, 41), ('sản phẩm điện tử', 72, 87))	False
Anh Dũng làm việc ở cửa hàng điện máy. Anh tư vấn cho khách hàng về các sản phẩm điện tử.	(('khách hàng về', 54, 66), ('sản phẩm điện tử', 72, 87))	False
Chị Hạnh làm việc ở tiệm may. Cô may rất nhiều loại quần áo đẹp.	(('Chị Hạnh', 0, 7), ('tiệm', 20, 23))	False
Chị Hạnh làm việc ở tiệm may. Cô may rất nhiều loại quần áo đẹp.	(('Chị Hạnh', 0, 7), ('Cô', 30, 31))	True
Chị Hạnh làm việc ở tiệm may. Cô may rất nhiều loại quần áo đẹp.	(('Chị Hạnh', 0, 7), ('loại quần áo đẹp', 47, 62))	False
Chị Hạnh làm việc ở tiệm may. Cô may rất nhiều loại quần áo đẹp.	(('tiệm', 20, 23), ('Cô', 30, 31))	False
Chị Hạnh làm việc ở tiệm may. Cô may rất nhiều loại quần áo đẹp.	(('tiệm', 20, 23), ('loại quần áo đẹp', 47, 62))	False
Chị Hạnh làm việc ở tiệm may. Cô may rất nhiều loại quần áo đẹp.	(('Cô', 30, 31), ('loại quần áo đẹp', 47, 62))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('Chú Phúc', 0, 7), ('người giao gas', 12, 25))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('Chú Phúc', 0, 7), ('Ông', 28, 30))	True
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('Chú Phúc', 0, 7), ('gas', 42, 44))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('Chú Phúc', 0, 7), ('ngày', 59, 62))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('người giao gas', 12, 25), ('Ông', 28, 30))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('người giao gas', 12, 25), ('gas', 42, 44))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('người giao gas', 12, 25), ('ngày', 59, 62))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('Ông', 28, 30), ('gas', 42, 44))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('Ông', 28, 30), ('ngày', 59, 62))	False
Chú Phúc là người giao gas. Ông luôn giao gas đúng hẹn mỗi ngày.	(('gas', 42, 44), ('ngày', 59, 62))	False
Cô Hà làm việc ở cửa hàng thực phẩm sạch. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô Hà', 0, 4), ('cửa hàng thực phẩm', 17, 34))	False
Cô Hà làm việc ở cửa hàng thực phẩm sạch. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô Hà', 0, 4), ('Cô', 42, 43))	True
Cô Hà làm việc ở cửa hàng thực phẩm sạch. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô Hà', 0, 4), ('loại thực phẩm', 59, 72))	False
Cô Hà làm việc ở cửa hàng thực phẩm sạch. Cô bán rất nhiều loại thực phẩm tươi sống.	(('cửa hàng thực phẩm', 17, 34), ('Cô', 42, 43))	False
Cô Hà làm việc ở cửa hàng thực phẩm sạch. Cô bán rất nhiều loại thực phẩm tươi sống.	(('cửa hàng thực phẩm', 17, 34), ('loại thực phẩm', 59, 72))	False
Cô Hà làm việc ở cửa hàng thực phẩm sạch. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô', 42, 43), ('loại thực phẩm', 59, 72))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Tú', 0, 5), ('cửa hàng đồ chơi', 18, 33))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Tú', 0, 5), ('Anh', 36, 38))	True
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Tú', 0, 5), ('khách hàng', 45, 54))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Tú', 0, 5), ('đồ chơi', 61, 67))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Tú', 0, 5), ('trẻ em', 81, 86))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 18, 33), ('Anh', 36, 38))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 18, 33), ('khách hàng', 45, 54))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 18, 33), ('đồ chơi', 61, 67))	False
